Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,Correct_Decisions
LN_VTA_4,trial_30_neu_9_f2_f1_acum_r6_l3_task_2_sess_2,Picture,[11872.08111272],[0],3,1,0,1.035592988,f2_f1,,,,,,2
LN_VTA_4,trial_33_neu_10_f2_f1_acum_r6_l4_task_2_sess_2,Picture,[11887.09342964],[0],3,2,0,0.936900437,f2_f1,,,,,,1
LN_VTA_4,trial_37_neu_11_f1_f2_acum_r6_l5_task_2_sess_2,Picture,[11907.10423712],[0],3,1,0,0.798563045,f1_f2,,,,,,1
LN_VTA_4,trial_45_neu_13_f2_f1_acum_r6_l6_task_2_sess_2,Picture,[11947.07593097],[0],3,2,0,0.61566039,f2_f1,,,,,,1
LN_VTA_4,trial_46_neu_14_f2_f1_acum_r6_l6_task_2_sess_2,Picture,[11952.09115389],[0],3,1,0,0.469173296,f2_f1,,,,,,2
LN_VTA_4,trial_47_neu_15_f2_f1_acum_r6_l6_task_2_sess_2,Picture,[11957.08969462],[0],3,2,0,0.580123279,f2_f1,,,,,,1
LN_VTA_4,trial_48_neu_16_f1_f2_acum_r6_l6_task_2_sess_2,Picture,[11962.08820684],[0],3,1,0,0.838553033,f1_f2,,,,,,1
LN_VTA_4,trial_50_neu_17_f1_f2_acum_r6_l7_task_2_sess_2,Picture,[11972.10201002],[0],3,1,0,0.434098407,f1_f2,,,,,,1
LN_VTA_4,trial_52_neu_18_f2_f1_acum_r7_l7_task_2_sess_2,Picture,[11982.08237927],[0],3,2,0,0.697524224,f2_f1,,,,,,1
LN_VTA_4,trial_54_neu_19_f1_f2_acum_r7_l8_task_2_sess_2,Picture,[11992.09624517],[0],3,1,0,0.805834677,f1_f2,,,,,,1
LN_VTA_4,trial_59_neu_20_f2_f1_acum_r10_l8_task_2_sess_2,Picture,[12017.0888671],[0],3,2,0,0.812990184,f2_f1,,,,,,1
LN_VTA_4,trial_61_neu_21_f1_f2_acum_r10_l8_task_2_sess_2,Picture,[12027.1026144],[0],3,1,0,0.662706484,f1_f2,,,,,,1
LN_VTA_4,trial_70_neu_23_f1_f2_acum_r10_l11_task_2_sess_2,Picture,[12072.08952509],[0],3,1,0,0.771132493,f1_f2,,,,,,1
LN_VTA_4,trial_78_neu_25_f1_f2_acum_r12_l12_task_2_sess_2,Picture,[12112.09448865],[0],3,2,0,0.503057659,f1_f2,,,,,,2
LN_VTA_4,trial_82_neu_26_f1_f2_acum_r13_l13_task_2_sess_2,Picture,[12132.08864626],[0],3,2,0,0.700689836,f1_f2,,,,,,2
LN_VTA_4,trial_86_neu_28_f2_f1_acum_r13_l14_task_2_sess_2,Picture,[12152.08281565],[0],3,2,0,1.129663129,f2_f1,,,,,,1
LN_VTA_4,trial_90_neu_29_f2_f1_acum_r14_l14_task_2_sess_2,Picture,[12172.09364213],[0],3,2,0,1.309714148,f2_f1,,,,,,1
LN_VTA_4,trial_97_neu_31_f1_f2_acum_r15_l16_task_2_sess_2,Picture,[12207.1001368],[0],3,1,0,0.592431458,f1_f2,,,,,,1
LN_VTA_4,trial_103_neu_32_f2_f1_acum_r15_l16_task_2_sess_2,Picture,[12237.09141617],[0],3,1,0,0.821620924,f2_f1,,,,,,2
LN_VTA_4,trial_105_neu_33_f2_f1_acum_r15_l16_task_2_sess_2,Picture,[12247.08848205],[0],3,1,0,1.141062829,f2_f1,,,,,,2
LN_VTA_4,trial_107_neu_35_f2_f1_acum_r15_l16_task_2_sess_2,Picture,[12257.08556921],[0],3,1,0,0.786145202,f2_f1,,,,,,2
LN_VTA_4,trial_108_neu_36_f1_f2_acum_r15_l16_task_2_sess_2,Picture,[12262.10094189],[0],3,2,0,0.668762884,f1_f2,,,,,,2
LN_VTA_4,trial_110_neu_37_f1_f2_acum_r15_l16_task_2_sess_2,Picture,[12272.08116366],[0],3,2,0,1.053876031,f1_f2,,,,,,2
LN_VTA_4,trial_114_neu_39_f1_f2_acum_r16_l17_task_2_sess_2,Picture,[12292.09200193],[0],3,1,0,0.736679095,f1_f2,,,,,,1
LN_VTA_4,trial_119_neu_40_f2_f1_acum_r18_l17_task_2_sess_2,Picture,[12317.08476488],[0],3,1,0,0.925913734,f2_f1,,,,,,2
LN_VTA_4,trial_2_neu_1_f1_f2_acum_r1_l0_task_2_sess_4,Picture,[12481.17018053],[0],3,2,0,0.712579126,f1_f2,,,,,,2
LN_VTA_4,trial_4_neu_2_f1_f2_acum_r1_l1_task_2_sess_4,Picture,[12491.16731103],[0],3,1,0,0.648995295,f1_f2,,,,,,1
LN_VTA_4,trial_5_neu_3_f2_f1_acum_r1_l1_task_2_sess_4,Picture,[12496.16580843],[0],3,2,0,1.280979036,f2_f1,,,,,,1
LN_VTA_4,trial_7_neu_4_f1_f2_acum_r1_l2_task_2_sess_4,Picture,[12506.17955725],[0],3,1,0,0.639896061,f1_f2,,,,,,1
LN_VTA_4,trial_9_neu_5_f2_f1_acum_r1_l3_task_2_sess_4,Picture,[12516.1766752],[0],3,2,0,0.933255308,f2_f1,,,,,,1
LN_VTA_4,trial_10_neu_6_f2_f1_acum_r1_l3_task_2_sess_4,Picture,[12521.17520073],[0],3,2,0,0.72307966,f2_f1,,,,,,1
LN_VTA_4,trial_16_neu_7_f2_f1_acum_r4_l3_task_2_sess_4,Picture,[12551.16645462],[0],3,2,0,0.994243703,f2_f1,,,,,,1
LN_VTA_4,trial_20_neu_8_f2_f1_acum_r5_l3_task_2_sess_4,Picture,[12571.17727845],[0],3,1,0,0.798597826,f2_f1,,,,,,2
LN_VTA_4,trial_23_neu_9_f1_f2_acum_r5_l3_task_2_sess_4,Picture,[12586.17293523],[0],3,1,0,0.585177121,f1_f2,,,,,,1
LN_VTA_4,trial_24_neu_10_f1_f2_acum_r5_l3_task_2_sess_4,Picture,[12591.17144708],[0],3,1,0,0.835493093,f1_f2,,,,,,1
LN_VTA_4,trial_28_neu_11_f2_f1_acum_r5_l4_task_2_sess_4,Picture,[12611.1822785],[0],3,1,0,0.92221843,f2_f1,,,,,,2
LN_VTA_4,trial_34_neu_13_f1_f2_acum_r5_l5_task_2_sess_4,Picture,[12641.17355444],[0],3,2,0,1.244573739,f1_f2,,,,,,2
LN_VTA_4,trial_38_neu_14_f2_f1_acum_r6_l6_task_2_sess_4,Picture,[12661.16771015],[0],3,1,0,0.88440499,f2_f1,,,,,,2
LN_VTA_4,trial_41_neu_15_f1_f2_acum_r7_l6_task_2_sess_4,Picture,[12676.17998032],[0],3,1,0,1.321939652,f1_f2,,,,,,1
LN_VTA_4,trial_42_neu_16_f2_f1_acum_r7_l6_task_2_sess_4,Picture,[12681.1785621],[0],3,2,0,0.743459047,f2_f1,,,,,,1
LN_VTA_4,trial_45_neu_17_f2_f1_acum_r7_l7_task_2_sess_4,Picture,[12696.17415275],[0],3,2,0,0.772177814,f2_f1,,,,,,1
LN_VTA_4,trial_47_neu_18_f1_f2_acum_r7_l7_task_2_sess_4,Picture,[12706.18795022],[0],3,1,0,1.055684246,f1_f2,,,,,,1
LN_VTA_4,trial_49_neu_19_f2_f1_acum_r7_l7_task_2_sess_4,Picture,[12716.16836015],[0],3,1,0,0.650841331,f2_f1,,,,,,2
LN_VTA_4,trial_53_neu_20_f1_f2_acum_r7_l7_task_2_sess_4,Picture,[12736.17917865],[0],3,2,0,0.887550266,f1_f2,,,,,,2
LN_VTA_4,trial_62_neu_21_f1_f2_acum_r8_l8_task_2_sess_4,Picture,[12781.16611138],[0],3,2,0,0.514538133,f1_f2,,,,,,2
LN_VTA_4,trial_64_neu_22_f1_f2_acum_r8_l9_task_2_sess_4,Picture,[12791.1798066],[0],3,1,0,0.501353215,f1_f2,,,,,,1
LN_VTA_4,trial_65_neu_23_f2_f1_acum_r8_l9_task_2_sess_4,Picture,[12796.17838269],[0],3,1,0,0.829441825,f2_f1,,,,,,2
LN_VTA_4,trial_69_neu_25_f2_f1_acum_r8_l11_task_2_sess_4,Picture,[12816.172546],[0],3,1,0,1.100134143,f2_f1,,,,,,2
LN_VTA_4,trial_70_neu_26_f2_f1_acum_r8_l11_task_2_sess_4,Picture,[12821.17114184],[0],3,1,0,0.654443507,f2_f1,,,,,,2
LN_VTA_4,trial_76_neu_27_f2_f1_acum_r8_l12_task_2_sess_4,Picture,[12851.1791376],[0],3,2,0,0.761465365,f2_f1,,,,,,1
LN_VTA_4,trial_83_neu_29_f1_f2_acum_r8_l13_task_2_sess_4,Picture,[12886.18549467],[0],3,2,0,0.613684924,f1_f2,,,,,,2
LN_VTA_4,trial_84_neu_30_f1_f2_acum_r8_l13_task_2_sess_4,Picture,[12891.16742354],[0],3,2,0,0.633531577,f1_f2,,,,,,2
LN_VTA_4,trial_91_neu_32_f1_f2_acum_r8_l14_task_2_sess_4,Picture,[12926.17395813],[0],3,2,0,0.519820235,f1_f2,,,,,,2
LN_VTA_4,trial_94_neu_33_f1_f2_acum_r8_l14_task_2_sess_4,Picture,[12941.18610666],[0],3,2,0,1.225846149,f1_f2,,,,,,2
LN_VTA_4,trial_98_neu_34_f2_f1_acum_r8_l15_task_2_sess_4,Picture,[12961.18027757],[0],3,2,0,1.069796079,f2_f1,,,,,,1
LN_VTA_4,trial_102_neu_36_f2_f1_acum_r9_l15_task_2_sess_4,Picture,[12981.15773627],[0],3,2,0,0.974730982,f2_f1,,,,,,1
LN_VTA_4,trial_105_neu_37_f2_f1_acum_r9_l16_task_2_sess_4,Picture,[12996.17008132],[0],3,2,0,0.660103825,f2_f1,,,,,,1
LN_VTA_4,trial_107_neu_38_f1_f2_acum_r9_l16_task_2_sess_4,Picture,[13006.16719015],[0],3,1,0,0.742349676,f1_f2,,,,,,1
LN_VTA_4,trial_113_neu_40_f1_f2_acum_r10_l17_task_2_sess_4,Picture,[13036.17505401],[0],3,1,0,0.63582292,f1_f2,,,,,,1
LN_VTA_5,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_1,Picture,[7750.18646088],[0],3,1,0,0.486692254,f1_f2,,,,,,1
LN_VTA_5,trial_4_neu_3_f1_f2_acum_r0_l0_task_3_sess_1,Picture,[7765.18202832],[0],3,1,0,0.513495525,f1_f2,,,,,,1
LN_VTA_5,trial_5_neu_4_f1_f2_acum_r0_l0_task_3_sess_1,Picture,[7770.16398867],[0],3,2,0,0.79354548,f1_f2,,,,,,2
LN_VTA_5,trial_13_neu_5_f2_f1_acum_r1_l1_task_3_sess_1,Picture,[7810.16913737],[0],3,2,0,0.79637793,f2_f1,,,,,,1
LN_VTA_5,trial_17_neu_6_f1_f2_acum_r2_l1_task_3_sess_1,Picture,[7830.18013799],[0],3,2,0,0.935399111,f1_f2,,,,,,2
LN_VTA_5,trial_19_neu_7_f1_f2_acum_r3_l1_task_3_sess_1,Picture,[7840.1771305],[0],3,2,0,0.704263709,f1_f2,,,,,,2
LN_VTA_5,trial_20_neu_8_f1_f2_acum_r3_l1_task_3_sess_1,Picture,[7845.17582175],[0],3,1,0,0.488315738,f1_f2,,,,,,1
LN_VTA_5,trial_22_neu_9_f1_f2_acum_r3_l1_task_3_sess_1,Picture,[7855.17293969],[0],3,2,0,0.751387716,f1_f2,,,,,,2
LN_VTA_5,trial_23_neu_10_f1_f2_acum_r3_l1_task_3_sess_1,Picture,[7860.17138083],[0],3,2,0,0.7950918,f1_f2,,,,,,2
LN_VTA_5,trial_24_neu_11_f2_f1_acum_r3_l1_task_3_sess_1,Picture,[7865.16991585],[0],3,2,0,1.077678854,f2_f1,,,,,,1
LN_VTA_5,trial_26_neu_12_f2_f1_acum_r3_l1_task_3_sess_1,Picture,[7875.1837628],[0],3,1,0,0.718536766,f2_f1,,,,,,2
LN_VTA_5,trial_27_neu_13_f1_f2_acum_r3_l1_task_3_sess_1,Picture,[7880.16561672],[0],3,2,0,0.730242314,f1_f2,,,,,,2
LN_VTA_5,trial_31_neu_14_f2_f1_acum_r4_l2_task_3_sess_1,Picture,[7900.15983322],[0],3,1,0,0.789475935,f2_f1,,,,,,2
LN_VTA_5,trial_41_neu_16_f2_f1_acum_r6_l5_task_3_sess_1,Picture,[7950.17892427],[0],3,2,0,0.812595291,f2_f1,,,,,,1
LN_VTA_5,trial_43_neu_17_f2_f1_acum_r7_l5_task_3_sess_1,Picture,[7960.17608403],[0],3,2,0,0.637696849,f2_f1,,,,,,1
LN_VTA_5,trial_45_neu_18_f2_f1_acum_r7_l6_task_3_sess_1,Picture,[7970.17321262],[0],3,2,0,0.989927249,f2_f1,,,,,,1
LN_VTA_5,trial_46_neu_19_f2_f1_acum_r7_l6_task_3_sess_1,Picture,[7975.17175563],[0],3,2,0,0.505483584,f2_f1,,,,,,1
LN_VTA_5,trial_57_neu_20_f2_f1_acum_r11_l7_task_3_sess_1,Picture,[8030.17260329],[0],3,2,0,0.746201954,f2_f1,,,,,,1
LN_VTA_5,trial_61_neu_21_f1_f2_acum_r12_l7_task_3_sess_1,Picture,[8050.1668426],[0],3,1,0,1.00640271,f1_f2,,,,,,1
LN_VTA_5,trial_62_neu_22_f2_f1_acum_r12_l7_task_3_sess_1,Picture,[8055.18191086],[0],3,2,0,0.609583691,f2_f1,,,,,,1
LN_VTA_5,trial_64_neu_23_f1_f2_acum_r13_l7_task_3_sess_1,Picture,[8065.17903717],[0],3,1,0,0.708628036,f1_f2,,,,,,1
LN_VTA_5,trial_65_neu_24_f1_f2_acum_r13_l7_task_3_sess_1,Picture,[8070.1777174],[0],3,2,0,1.02969616,f1_f2,,,,,,2
LN_VTA_5,trial_73_neu_25_f2_f1_acum_r15_l8_task_3_sess_1,Picture,[8110.18278361],[0],3,2,0,0.682732867,f2_f1,,,,,,1
LN_VTA_5,trial_77_neu_26_f1_f2_acum_r16_l9_task_3_sess_1,Picture,[8130.17716129],[0],3,2,0,0.766363041,f1_f2,,,,,,2
LN_VTA_5,trial_79_neu_27_f1_f2_acum_r17_l9_task_3_sess_1,Picture,[8140.17412262],[0],3,2,0,0.900826035,f1_f2,,,,,,2
LN_VTA_5,trial_80_neu_28_f1_f2_acum_r17_l9_task_3_sess_1,Picture,[8145.17268805],[0],3,2,0,0.563101703,f1_f2,,,,,,2
LN_VTA_5,trial_82_neu_29_f1_f2_acum_r17_l9_task_3_sess_1,Picture,[8155.16997401],[0],3,1,0,0.673261083,f1_f2,,,,,,1
LN_VTA_5,trial_83_neu_30_f1_f2_acum_r17_l9_task_3_sess_1,Picture,[8160.16857556],[0],3,1,0,0.73325456,f1_f2,,,,,,1
LN_VTA_5,trial_84_neu_31_f2_f1_acum_r17_l9_task_3_sess_1,Picture,[8165.18375519],[0],3,2,0,0.759083208,f2_f1,,,,,,1
LN_VTA_5,trial_86_neu_32_f2_f1_acum_r17_l10_task_3_sess_1,Picture,[8175.18072147],[0],3,2,0,0.619452508,f2_f1,,,,,,1
LN_VTA_5,trial_87_neu_33_f1_f2_acum_r17_l10_task_3_sess_1,Picture,[8180.17926714],[0],3,1,0,0.678130587,f1_f2,,,,,,1
LN_VTA_5,trial_91_neu_34_f2_f1_acum_r18_l10_task_3_sess_1,Picture,[8200.17370069],[0],3,2,0,0.533480426,f2_f1,,,,,,1
LN_VTA_5,trial_99_neu_35_f1_f2_acum_r20_l12_task_3_sess_1,Picture,[8240.178811],[0],3,1,0,0.724163084,f1_f2,,,,,,1
LN_VTA_5,trial_101_neu_36_f2_f1_acum_r20_l12_task_3_sess_1,Picture,[8250.17583809],[0],3,2,0,0.592008548,f2_f1,,,,,,1
LN_VTA_5,trial_103_neu_37_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8260.17297999],[0],3,2,0,0.819135414,f2_f1,,,,,,1
LN_VTA_5,trial_105_neu_38_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8270.17009983],[0],3,2,0,0.597147365,f2_f1,,,,,,1
LN_VTA_5,trial_106_neu_39_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8275.18530722],[0],3,2,0,0.568794923,f2_f1,,,,,,1
LN_VTA_5,trial_117_neu_40_f2_f1_acum_r25_l13_task_3_sess_1,Picture,[8330.18611421],[0],3,2,0,0.644452309,f2_f1,,,,,,1
LN_VTA_5,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_2,Picture,[230.47739702],[0],3,1,0,0.662781509,f1_f2,,,,,,1
LN_VTA_5,trial_9_neu_2_f2_f1_acum_r1_l3_task_3_sess_2,Picture,[270.46558798],[0],3,2,0,0.6975459,f2_f1,,,,,,1
LN_VTA_5,trial_10_neu_3_f1_f2_acum_r1_l3_task_3_sess_2,Picture,[275.4306991],[0],3,1,0,0.575305964,f1_f2,,,,,,1
LN_VTA_5,trial_16_neu_4_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[305.45511314],[0],3,1,0,0.683376343,f1_f2,,,,,,1
LN_VTA_5,trial_18_neu_5_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[315.45229534],[0],3,1,0,0.599693399,f1_f2,,,,,,1
LN_VTA_5,trial_22_neu_6_f1_f2_acum_r4_l5_task_3_sess_2,Picture,[335.44624581],[0],3,1,0,0.682695937,f1_f2,,,,,,1
LN_VTA_5,trial_24_neu_7_f1_f2_acum_r4_l6_task_3_sess_2,Picture,[345.46003905],[0],3,1,0,0.573805459,f1_f2,,,,,,1
LN_VTA_5,trial_26_neu_8_f2_f1_acum_r4_l7_task_3_sess_2,Picture,[355.4571745],[0],3,2,0,0.706652321,f2_f1,,,,,,1
LN_VTA_5,trial_30_neu_9_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[375.45110064],[0],3,2,0,0.548930147,f2_f1,,,,,,1
LN_VTA_5,trial_33_neu_10_f2_f1_acum_r7_l8_task_3_sess_2,Picture,[390.44670081],[0],3,2,0,0.488874406,f2_f1,,,,,,1
LN_VTA_5,trial_37_neu_11_f1_f2_acum_r8_l9_task_3_sess_2,Picture,[410.45754778],[0],3,1,0,0.650402675,f1_f2,,,,,,1
LN_VTA_5,trial_43_neu_12_f2_f1_acum_r9_l11_task_3_sess_2,Picture,[440.44859492],[0],3,2,0,0.585329033,f2_f1,,,,,,1
LN_VTA_5,trial_45_neu_13_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[450.44581666],[0],3,2,0,0.56463822,f2_f1,,,,,,1
LN_VTA_5,trial_46_neu_14_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[455.4609958],[0],3,2,0,0.459558777,f2_f1,,,,,,1
LN_VTA_5,trial_47_neu_15_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[460.44269211],[0],3,2,0,0.443951435,f2_f1,,,,,,1
LN_VTA_5,trial_48_neu_16_f1_f2_acum_r10_l11_task_3_sess_2,Picture,[465.44121613],[0],3,1,0,0.576258153,f1_f2,,,,,,1
LN_VTA_5,trial_50_neu_17_f1_f2_acum_r10_l12_task_3_sess_2,Picture,[475.43832003],[0],3,1,0,0.695570061,f1_f2,,,,,,1
LN_VTA_5,trial_52_neu_18_f2_f1_acum_r11_l12_task_3_sess_2,Picture,[485.45194906],[0],3,2,0,0.498502346,f2_f1,,,,,,1
LN_VTA_5,trial_54_neu_19_f1_f2_acum_r11_l13_task_3_sess_2,Picture,[495.4490313],[0],3,1,0,0.687414498,f1_f2,,,,,,1
LN_VTA_5,trial_59_neu_20_f2_f1_acum_r14_l13_task_3_sess_2,Picture,[520.45830041],[0],3,2,0,0.530884555,f2_f1,,,,,,1
LN_VTA_5,trial_61_neu_21_f1_f2_acum_r14_l14_task_3_sess_2,Picture,[530.43864617],[0],3,1,0,0.578072443,f1_f2,,,,,,1
LN_VTA_5,trial_69_neu_22_f2_f1_acum_r15_l17_task_3_sess_2,Picture,[570.44354167],[0],3,2,0,0.514447611,f2_f1,,,,,,1
LN_VTA_5,trial_70_neu_23_f1_f2_acum_r15_l17_task_3_sess_2,Picture,[575.45872956],[0],3,1,0,0.537339482,f1_f2,,,,,,1
LN_VTA_5,trial_76_neu_24_f1_f2_acum_r17_l18_task_3_sess_2,Picture,[605.44983942],[0],3,1,0,0.59966508,f1_f2,,,,,,1
LN_VTA_5,trial_78_neu_25_f1_f2_acum_r17_l18_task_3_sess_2,Picture,[615.44686046],[0],3,1,0,0.601496096,f1_f2,,,,,,1
LN_VTA_5,trial_82_neu_26_f1_f2_acum_r18_l18_task_3_sess_2,Picture,[635.45781804],[0],3,1,0,0.578694692,f1_f2,,,,,,1
LN_VTA_5,trial_84_neu_27_f1_f2_acum_r18_l18_task_3_sess_2,Picture,[645.45476077],[0],3,1,0,0.950427269,f1_f2,,,,,,1
LN_VTA_5,trial_86_neu_28_f2_f1_acum_r18_l19_task_3_sess_2,Picture,[655.45173962],[0],3,2,0,0.999593087,f2_f1,,,,,,1
LN_VTA_5,trial_90_neu_29_f2_f1_acum_r20_l19_task_3_sess_2,Picture,[675.44584821],[0],3,2,0,0.590400151,f2_f1,,,,,,1
LN_VTA_5,trial_93_neu_30_f2_f1_acum_r21_l20_task_3_sess_2,Picture,[690.45805409],[0],3,2,0,0.491056268,f2_f1,,,,,,1
LN_VTA_5,trial_97_neu_31_f1_f2_acum_r22_l21_task_3_sess_2,Picture,[710.45218929],[0],3,1,0,0.541360531,f1_f2,,,,,,1
LN_VTA_5,trial_103_neu_32_f2_f1_acum_r23_l23_task_3_sess_2,Picture,[740.45999686],[0],3,2,0,0.511207888,f2_f1,,,,,,1
LN_VTA_5,trial_105_neu_33_f2_f1_acum_r24_l23_task_3_sess_2,Picture,[750.44041066],[0],3,2,0,0.516553449,f2_f1,,,,,,1
LN_VTA_5,trial_106_neu_34_f2_f1_acum_r24_l23_task_3_sess_2,Picture,[755.45555673],[0],3,2,0,0.565784267,f2_f1,,,,,,1
LN_VTA_5,trial_107_neu_35_f2_f1_acum_r24_l23_task_3_sess_2,Picture,[760.45409177],[0],3,2,0,0.474349822,f2_f1,,,,,,1
LN_VTA_5,trial_108_neu_36_f1_f2_acum_r24_l23_task_3_sess_2,Picture,[765.43593899],[0],3,1,0,0.729308711,f1_f2,,,,,,1
LN_VTA_5,trial_110_neu_37_f1_f2_acum_r24_l23_task_3_sess_2,Picture,[775.44963568],[0],3,1,0,0.821788853,f1_f2,,,,,,1
LN_VTA_5,trial_112_neu_38_f2_f1_acum_r25_l23_task_3_sess_2,Picture,[785.44668218],[0],3,2,0,0.701278442,f2_f1,,,,,,1
LN_VTA_5,trial_114_neu_39_f1_f2_acum_r25_l24_task_3_sess_2,Picture,[795.46045642],[0],3,1,0,0.584581157,f1_f2,,,,,,1
LN_VTA_5,trial_119_neu_40_f2_f1_acum_r28_l24_task_3_sess_2,Picture,[820.4363917],[0],3,2,0,0.978459248,f2_f1,,,,,,1
LN_VTA_5,trial_2_neu_1_f1_f2_acum_r0_l1_task_3_sess_3,Picture,[998.1338861],[0],3,1,0,0.608354325,f1_f2,,,,,,1
LN_VTA_5,trial_4_neu_2_f2_f1_acum_r0_l2_task_3_sess_3,Picture,[1008.11434551],[0],3,2,0,0.614210951,f2_f1,,,,,,1
LN_VTA_5,trial_12_neu_3_f1_f2_acum_r2_l2_task_3_sess_3,Picture,[1048.11914523],[0],3,1,0,0.58663777,f1_f2,,,,,,1
LN_VTA_5,trial_13_neu_4_f1_f2_acum_r2_l2_task_3_sess_3,Picture,[1053.13429358],[0],3,1,0,0.517840139,f1_f2,,,,,,1
LN_VTA_5,trial_16_neu_5_f1_f2_acum_r3_l2_task_3_sess_3,Picture,[1068.12993062],[0],3,1,0,0.561726347,f1_f2,,,,,,1
LN_VTA_5,trial_19_neu_6_f1_f2_acum_r5_l2_task_3_sess_3,Picture,[1083.12545894],[0],3,1,0,0.594077766,f1_f2,,,,,,1
LN_VTA_5,trial_22_neu_7_f1_f2_acum_r5_l2_task_3_sess_3,Picture,[1098.12108001],[0],3,1,0,0.573698647,f1_f2,,,,,,1
LN_VTA_5,trial_27_neu_8_f2_f1_acum_r6_l2_task_3_sess_3,Picture,[1123.13029135],[0],3,2,0,0.488139454,f2_f1,,,,,,1
LN_VTA_5,trial_32_neu_9_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1148.123011],[0],3,2,0,0.490888257,f2_f1,,,,,,1
LN_VTA_5,trial_34_neu_10_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1158.1200575],[0],3,2,0,0.479274025,f2_f1,,,,,,1
LN_VTA_5,trial_35_neu_11_f1_f2_acum_r8_l3_task_3_sess_3,Picture,[1163.13529366],[0],3,1,0,0.60672173,f1_f2,,,,,,1
LN_VTA_5,trial_36_neu_12_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1168.11702076],[0],3,2,0,0.500473814,f2_f1,,,,,,1
LN_VTA_5,trial_38_neu_13_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1178.13077903],[0],3,2,0,0.450236261,f2_f1,,,,,,1
LN_VTA_5,trial_39_neu_14_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1183.12931901],[0],3,2,0,0.590773804,f2_f1,,,,,,1
LN_VTA_5,trial_41_neu_15_f2_f1_acum_r8_l3_task_3_sess_3,Picture,[1193.12630964],[0],3,2,0,0.49155878,f2_f1,,,,,,1
LN_VTA_5,trial_46_neu_16_f1_f2_acum_r10_l4_task_3_sess_3,Picture,[1218.13559091],[0],3,1,0,0.778122542,f1_f2,,,,,,1
LN_VTA_5,trial_51_neu_17_f1_f2_acum_r11_l5_task_3_sess_3,Picture,[1243.12821744],[0],3,1,0,0.591821972,f1_f2,,,,,,1
LN_VTA_5,trial_52_neu_18_f2_f1_acum_r11_l5_task_3_sess_3,Picture,[1248.12673271],[0],3,2,0,0.516705495,f2_f1,,,,,,1
LN_VTA_5,trial_54_neu_19_f1_f2_acum_r12_l5_task_3_sess_3,Picture,[1258.10713511],[0],3,1,0,0.602358007,f1_f2,,,,,,1
LN_VTA_5,trial_56_neu_20_f2_f1_acum_r13_l5_task_3_sess_3,Picture,[1268.12086677],[0],3,2,0,0.490063977,f2_f1,,,,,,1
LN_VTA_5,trial_62_neu_21_f1_f2_acum_r14_l8_task_3_sess_3,Picture,[1298.12864963],[0],3,1,0,0.616105065,f1_f2,,,,,,1
LN_VTA_5,trial_64_neu_22_f2_f1_acum_r14_l9_task_3_sess_3,Picture,[1308.12571476],[0],3,2,0,0.571685937,f2_f1,,,,,,1
LN_VTA_5,trial_72_neu_23_f1_f2_acum_r16_l9_task_3_sess_3,Picture,[1348.11391028],[0],3,1,0,0.772503298,f1_f2,,,,,,1
LN_VTA_5,trial_73_neu_24_f1_f2_acum_r16_l9_task_3_sess_3,Picture,[1353.12906091],[0],3,1,0,0.507927874,f1_f2,,,,,,1
LN_VTA_5,trial_76_neu_25_f1_f2_acum_r17_l9_task_3_sess_3,Picture,[1368.12471506],[0],3,1,0,0.474593096,f1_f2,,,,,,1
LN_VTA_5,trial_79_neu_26_f1_f2_acum_r19_l9_task_3_sess_3,Picture,[1383.13698632],[0],3,1,0,0.496259286,f1_f2,,,,,,1
LN_VTA_5,trial_82_neu_27_f1_f2_acum_r19_l9_task_3_sess_3,Picture,[1398.13257622],[0],3,1,0,0.485790341,f1_f2,,,,,,1
LN_VTA_5,trial_87_neu_28_f2_f1_acum_r20_l9_task_3_sess_3,Picture,[1423.12505108],[0],3,2,0,0.477081711,f2_f1,,,,,,1
LN_VTA_5,trial_92_neu_29_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1448.11765822],[0],3,2,0,0.619821642,f2_f1,,,,,,1
LN_VTA_5,trial_94_neu_30_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1458.1147051],[0],3,2,0,0.602362378,f2_f1,,,,,,1
